simulation_id,n_obs,identity_cov_matrix,p_features,link_function,selector,share_of_truth_uncovered,ratio_total_select_coeffs_true_coeffs,false_pos_share_true_support,false_pos_share_right_selection,linear_effect_coverage,conf_int_width
5,100,False,20,polynomial_link,adaptive_lasso_tuned,0.1,0.2,0.1,1.0,,
5,100,False,20,sine_link,boruta_selector,0.2,0.2,0.0,0.0,True,[0.61488324 1.41906625]
5,100,False,20,sine_link,univariate_feature_selection,0.2,0.3,0.1,0.5,True,[0.61311104 1.42784061]
5,100,False,20,sine_link,lasso_feature_selection,0.0,0.0,0.0,,,
5,100,False,20,sine_link,adaptive_lasso_tuned,0.1,0.1,0.0,0.0,True,[0.57429266 1.05354238]
5,100,False,80,linear_link,boruta_selector,0.3,0.5,0.2,0.6666666666666666,,
5,100,False,80,linear_link,univariate_feature_selection,0.4,0.8,0.4,1.0,,
5,100,False,80,linear_link,lasso_feature_selection,0.8,4.8,4.0,5.0,True,[-10.4225554   14.85110872]
5,100,False,80,linear_link,adaptive_lasso_tuned,0.8,1.1,0.3,0.375,True,[0.8036096  1.02071009]
5,100,False,80,polynomial_link,boruta_selector,0.0,0.0,0.0,,,
5,100,False,80,polynomial_link,univariate_feature_selection,0.0,0.3,0.3,,,
5,100,False,80,polynomial_link,lasso_feature_selection,0.0,0.2,0.2,,,
5,100,False,80,polynomial_link,adaptive_lasso_tuned,0.0,0.5,0.5,,,
5,100,False,80,sine_link,boruta_selector,0.2,0.4,0.2,1.0,True,[0.81926484 1.47681659]
5,100,False,80,sine_link,univariate_feature_selection,0.1,0.1,0.0,0.0,True,[0.83241935 1.46732529]
5,100,False,80,sine_link,lasso_feature_selection,0.1,0.4,0.3,3.0,True,[0.78433533 1.46328906]
5,100,False,80,sine_link,adaptive_lasso_tuned,0.1,0.1,0.0,0.0,True,[0.93121232 1.35917421]
5,2000,True,20,linear_link,boruta_selector,0.7,0.7,0.0,0.0,True,[0.99619282 1.06006268]
5,2000,True,20,linear_link,univariate_feature_selection,0.9,1.9,1.0,1.1111111111111112,True,[0.99794729 1.06130672]
5,2000,True,20,linear_link,lasso_feature_selection,1.0,1.9,0.9,0.9,False,[1.00045049 1.06272188]
5,2000,True,20,linear_link,adaptive_lasso_tuned,0.9,0.9,0.0,0.0,True,[0.98959528 1.03377927]
5,2000,True,20,polynomial_link,boruta_selector,0.4,0.4,0.0,0.0,,
5,2000,True,20,polynomial_link,univariate_feature_selection,0.6,0.9,0.3,0.5,True,[0.62041944 1.7871613 ]
5,2000,True,20,polynomial_link,lasso_feature_selection,0.6,0.9,0.3,0.5,True,[0.62041944 1.7871613 ]
5,2000,True,20,polynomial_link,adaptive_lasso_tuned,0.5,0.6,0.1,0.2,True,[0.48103405 1.32045269]
5,2000,True,20,sine_link,boruta_selector,0.2,0.2,0.0,0.0,True,[0.89785133 1.03356531]
5,2000,True,20,sine_link,univariate_feature_selection,0.1,0.1,0.0,0.0,True,[0.89877718 1.0343239 ]
5,2000,True,20,sine_link,lasso_feature_selection,0.1,0.3,0.2,2.0,True,[0.89865282 1.03420908]
5,2000,True,20,sine_link,adaptive_lasso_tuned,0.1,0.1,0.0,0.0,True,[0.92798501 1.02561919]
5,2000,True,80,linear_link,boruta_selector,0.8,0.8,0.0,0.0,True,[0.94151252 1.00571089]
5,2000,True,80,linear_link,univariate_feature_selection,0.8,0.9,0.1,0.125,True,[0.94146518 1.00568196]
5,2000,True,80,linear_link,lasso_feature_selection,0.9,2.8,1.9,2.111111111111111,True,[0.94158651 1.0063629 ]
5,2000,True,80,linear_link,adaptive_lasso_tuned,0.9,0.9,0.0,0.0,True,[0.96503565 1.00810669]
5,2000,True,80,polynomial_link,boruta_selector,0.5,0.6,0.1,0.2,,
5,2000,True,80,polynomial_link,univariate_feature_selection,0.1,0.1,0.0,0.0,,
5,2000,True,80,polynomial_link,lasso_feature_selection,0.5,0.7,0.2,0.4,True,[0.14015787 1.43222958]
5,2000,True,80,polynomial_link,adaptive_lasso_tuned,0.5,0.5,0.0,0.0,False,[-0.00233429  0.90974733]
5,2000,True,80,sine_link,boruta_selector,0.1,0.1,0.0,0.0,True,[0.9378787  1.07090151]
5,2000,True,80,sine_link,univariate_feature_selection,0.1,0.1,0.0,0.0,True,[0.9378787  1.07090151]
5,2000,True,80,sine_link,lasso_feature_selection,0.4,1.6,1.2,3.0,True,[0.9388474  1.07273652]
5,2000,True,80,sine_link,adaptive_lasso_tuned,0.1,0.1,0.0,0.0,True,[0.94170193 1.03626946]
5,2000,False,20,linear_link,boruta_selector,0.7,0.7,0.0,0.0,True,[0.95208892 1.01686305]
5,2000,False,20,linear_link,univariate_feature_selection,1.0,1.7,0.7,0.7,True,[0.95839792 1.02203783]
5,2000,False,20,linear_link,lasso_feature_selection,0.9,1.8,0.9,1.0,True,[0.95843657 1.02205926]
5,2000,False,20,linear_link,adaptive_lasso_tuned,0.9,0.9,0.0,0.0,True,[0.97043553 1.01282638]
5,2000,False,20,polynomial_link,boruta_selector,0.5,0.6,0.1,0.2,,
5,2000,False,20,polynomial_link,univariate_feature_selection,0.8,0.8,0.0,0.0,True,[0.53614087 1.81717102]
5,2000,False,20,polynomial_link,lasso_feature_selection,0.7,0.7,0.0,0.0,True,[0.54999578 1.83013445]
5,2000,False,20,polynomial_link,adaptive_lasso_tuned,0.5,0.5,0.0,0.0,True,[0.79901507 1.64707021]
5,2000,False,20,sine_link,boruta_selector,0.2,0.2,0.0,0.0,True,[0.92336006 1.06601603]
5,2000,False,20,sine_link,univariate_feature_selection,0.1,0.1,0.0,0.0,True,[0.92248499 1.06506487]
5,2000,False,20,sine_link,lasso_feature_selection,0.1,0.1,0.0,0.0,True,[0.92248499 1.06506487]
5,2000,False,20,sine_link,adaptive_lasso_tuned,0.1,0.1,0.0,0.0,True,[0.94429151 1.04385429]
5,2000,False,80,linear_link,boruta_selector,0.7,0.7,0.0,0.0,False,[0.93933964 0.99989083]
5,2000,False,80,linear_link,univariate_feature_selection,0.7,1.0,0.3,0.4285714285714285,False,[0.93810911 0.99859805]
5,2000,False,80,linear_link,lasso_feature_selection,0.9,1.7,0.8,0.8888888888888888,True,[0.94156373 1.00079777]
5,2000,False,80,linear_link,adaptive_lasso_tuned,0.9,0.9,0.0,0.0,True,[0.95715089 1.00058204]
5,2000,False,80,polynomial_link,boruta_selector,0.5,0.5,0.0,0.0,,
5,2000,False,80,polynomial_link,univariate_feature_selection,0.3,0.3,0.0,0.0,,
5,2000,False,80,polynomial_link,lasso_feature_selection,0.5,1.1,0.6,1.2,True,[0.60530297 1.9503062 ]
5,2000,False,80,polynomial_link,adaptive_lasso_tuned,0.5,0.5,0.0,0.0,True,[0.76884164 1.71686329]
5,2000,False,80,sine_link,boruta_selector,0.1,0.3,0.2,2.0,True,[0.93204172 1.07281575]
5,2000,False,80,sine_link,univariate_feature_selection,0.1,0.1,0.0,0.0,True,[0.93238051 1.07297568]
5,2000,False,80,sine_link,lasso_feature_selection,0.1,0.5,0.4,4.0,True,[0.93393818 1.07477793]
5,2000,False,80,sine_link,adaptive_lasso_tuned,0.1,0.1,0.0,0.0,True,[0.96773411 1.06574476]
6,100,True,20,linear_link,boruta_selector,0.3,0.3,0.0,0.0,,
6,100,True,20,linear_link,univariate_feature_selection,0.7,1.3,0.6,0.8571428571428571,,
6,100,True,20,linear_link,lasso_feature_selection,0.9,1.4,0.5,0.5555555555555556,True,[0.88603139 1.19202248]
6,100,True,20,linear_link,adaptive_lasso_tuned,0.7,0.7,0.0,0.0,True,[0.85340063 1.07457498]
6,100,True,20,polynomial_link,boruta_selector,0.0,0.0,0.0,,,
6,100,True,20,polynomial_link,univariate_feature_selection,0.0,0.1,0.1,,,
6,100,True,20,polynomial_link,lasso_feature_selection,0.0,0.0,0.0,,,
6,100,True,20,polynomial_link,adaptive_lasso_tuned,0.0,0.3,0.3,,,
6,100,True,20,sine_link,boruta_selector,0.1,0.1,0.0,0.0,True,[0.87104595 1.63048684]
6,100,True,20,sine_link,univariate_feature_selection,0.1,0.1,0.0,0.0,True,[0.87104595 1.63048684]
6,100,True,20,sine_link,lasso_feature_selection,0.1,0.1,0.0,0.0,True,[0.87104595 1.63048684]
6,100,True,20,sine_link,adaptive_lasso_tuned,0.1,0.1,0.0,0.0,True,[0.8726367  1.34813552]
6,100,True,80,linear_link,boruta_selector,0.5,0.8,0.3,0.6,True,[0.80579165 1.60668357]
6,100,True,80,linear_link,univariate_feature_selection,0.6,1.0,0.4,0.6666666666666666,True,[0.75331319 1.47133941]
6,100,True,80,linear_link,lasso_feature_selection,0.5,0.7,0.2,0.4,True,[0.81357358 1.61564554]
6,100,True,80,linear_link,adaptive_lasso_tuned,0.7,0.8,0.1,0.1428571428571428,True,[0.89249983 1.10420829]
6,100,True,80,polynomial_link,boruta_selector,0.2,0.6,0.4,2.0,True,[-3.17711423  1.14398861]
6,100,True,80,polynomial_link,univariate_feature_selection,0.0,0.2,0.2,,,
6,100,True,80,polynomial_link,lasso_feature_selection,0.0,0.0,0.0,,,
6,100,True,80,polynomial_link,adaptive_lasso_tuned,0.3,0.8,0.5,1.6666666666666667,True,[-1.26064927  2.46788758]
6,100,True,80,sine_link,boruta_selector,0.1,0.2,0.1,1.0,True,[0.8287298  1.47273228]
6,100,True,80,sine_link,univariate_feature_selection,0.1,0.1,0.0,0.0,True,[0.83015887 1.46882865]
6,100,True,80,sine_link,lasso_feature_selection,0.1,0.1,0.0,0.0,True,[0.83015887 1.46882865]
6,100,True,80,sine_link,adaptive_lasso_tuned,0.1,0.3,0.2,2.0,True,[0.87117427 1.22793933]
6,100,False,20,linear_link,boruta_selector,0.5,0.5,0.0,0.0,True,[0.66143635 1.55557484]
6,100,False,20,linear_link,univariate_feature_selection,1.0,1.9,0.9,0.9,True,[0.62209587 1.05278033]
6,100,False,20,linear_link,lasso_feature_selection,0.8,1.3,0.5,0.625,True,[0.63073003 1.00536365]
6,100,False,20,linear_link,adaptive_lasso_tuned,0.8,0.9,0.1,0.125,True,[0.82553652 1.05028383]
6,100,False,20,polynomial_link,boruta_selector,0.1,0.1,0.0,0.0,,
6,100,False,20,polynomial_link,univariate_feature_selection,0.1,0.1,0.0,0.0,,
6,100,False,20,polynomial_link,lasso_feature_selection,0.0,0.0,0.0,,,
6,100,False,20,polynomial_link,adaptive_lasso_tuned,0.2,0.3,0.1,0.5,,
6,100,False,20,sine_link,boruta_selector,0.1,0.2,0.1,1.0,True,[0.79421075 1.52106821]
6,100,False,20,sine_link,univariate_feature_selection,0.2,0.2,0.0,0.0,True,[0.7489777  1.52881342]
6,100,False,20,sine_link,lasso_feature_selection,0.1,0.1,0.0,0.0,True,[0.77111326 1.50121517]
6,100,False,20,sine_link,adaptive_lasso_tuned,0.1,0.1,0.0,0.0,False,[1.00343243 1.45160184]
6,100,False,80,linear_link,boruta_selector,0.5,0.5,0.0,0.0,True,[0.49609202 1.31523596]
6,100,False,80,linear_link,univariate_feature_selection,0.6,1.4,0.8,1.3333333333333333,True,[0.8168171  1.28200704]
6,100,False,80,linear_link,lasso_feature_selection,0.8,2.6,1.8,2.25,True,[0.84119896 1.21276622]
6,100,False,80,linear_link,adaptive_lasso_tuned,0.8,1.1,0.3,0.375,True,[0.85674446 1.04110822]
6,100,False,80,polynomial_link,boruta_selector,0.1,0.3,0.2,2.0,,
6,100,False,80,polynomial_link,univariate_feature_selection,0.2,1.3,1.1,5.5,,
6,100,False,80,polynomial_link,lasso_feature_selection,0.5,2.8,2.3,4.6,,
6,100,False,80,polynomial_link,adaptive_lasso_tuned,0.2,0.6,0.4,2.0,True,[-1.37501061  1.85823588]
6,100,False,80,sine_link,boruta_selector,0.1,0.3,0.2,2.0,True,[0.74000741 1.38855404]
6,100,False,80,sine_link,univariate_feature_selection,0.1,0.1,0.0,0.0,True,[0.7612756  1.38773578]
6,100,False,80,sine_link,lasso_feature_selection,0.1,0.1,0.0,0.0,True,[0.7612756  1.38773578]
6,100,False,80,sine_link,adaptive_lasso_tuned,0.1,0.3,0.2,2.0,True,[0.77523196 1.21851542]
6,2000,True,20,linear_link,boruta_selector,0.7,0.7,0.0,0.0,True,[0.96619202 1.02820046]
6,2000,True,20,linear_link,univariate_feature_selection,1.0,1.8,0.8,0.8,True,[0.96379962 1.02503027]
6,2000,True,20,linear_link,lasso_feature_selection,0.9,1.6,0.7,0.7777777777777778,True,[0.96328653 1.02451508]
6,2000,True,20,linear_link,adaptive_lasso_tuned,0.9,0.9,0.0,0.0,True,[0.96765079 1.01092625]
6,2000,True,20,polynomial_link,boruta_selector,0.5,0.5,0.0,0.0,,
6,2000,True,20,polynomial_link,univariate_feature_selection,0.5,0.5,0.0,0.0,True,[0.47387504 1.71354914]
6,2000,True,20,polynomial_link,lasso_feature_selection,0.7,0.9,0.2,0.2857142857142857,True,[0.50935576 1.74292797]
6,2000,True,20,polynomial_link,adaptive_lasso_tuned,0.7,0.7,0.0,0.0,True,[0.76211452 1.64292144]
6,2000,True,20,sine_link,boruta_selector,0.1,0.1,0.0,0.0,True,[0.90045756 1.03627158]
6,2000,True,20,sine_link,univariate_feature_selection,0.4,0.8,0.4,1.0,True,[0.90202404 1.03730739]
6,2000,True,20,sine_link,lasso_feature_selection,0.2,0.5,0.3,1.5,True,[0.90193479 1.03786336]
6,2000,True,20,sine_link,adaptive_lasso_tuned,0.3,0.3,0.0,0.0,False,[0.88754232 0.98596643]
6,2000,True,80,linear_link,boruta_selector,0.7,0.7,0.0,0.0,True,[0.9804802  1.04547637]
6,2000,True,80,linear_link,univariate_feature_selection,0.7,0.8,0.1,0.1428571428571428,True,[0.98045115 1.04547982]
6,2000,True,80,linear_link,lasso_feature_selection,0.9,1.1,0.2,0.2222222222222222,True,[0.97940023 1.04306353]
6,2000,True,80,linear_link,adaptive_lasso_tuned,0.9,1.2,0.3,0.3333333333333333,True,[0.97706195 1.02109519]
6,2000,True,80,polynomial_link,boruta_selector,0.4,0.4,0.0,0.0,,
6,2000,True,80,polynomial_link,univariate_feature_selection,0.1,0.1,0.0,0.0,,
6,2000,True,80,polynomial_link,lasso_feature_selection,0.1,0.1,0.0,0.0,,
6,2000,True,80,polynomial_link,adaptive_lasso_tuned,0.7,0.9,0.2,0.2857142857142857,False,[0.02681994 0.93110894]
6,2000,True,80,sine_link,boruta_selector,0.3,0.3,0.0,0.0,True,[0.95773048 1.09999217]
6,2000,True,80,sine_link,univariate_feature_selection,0.1,0.1,0.0,0.0,True,[0.95893105 1.10106844]
6,2000,True,80,sine_link,lasso_feature_selection,0.2,0.4,0.2,1.0,True,[0.95878985 1.10105843]
6,2000,True,80,sine_link,adaptive_lasso_tuned,0.1,0.1,0.0,0.0,True,[0.96631824 1.06818391]
6,2000,False,20,linear_link,boruta_selector,0.7,0.8,0.1,0.1428571428571428,False,[1.00666613 1.07139963]
6,2000,False,20,linear_link,univariate_feature_selection,1.0,1.8,0.8,0.8,True,[0.99991929 1.06390975]
6,2000,False,20,linear_link,lasso_feature_selection,1.0,1.7,0.7,0.7,True,[0.99968427 1.06370598]
6,2000,False,20,linear_link,adaptive_lasso_tuned,0.9,0.9,0.0,0.0,False,[1.0039961  1.04852651]
6,2000,False,20,polynomial_link,boruta_selector,0.5,0.5,0.0,0.0,,
6,2000,False,20,polynomial_link,univariate_feature_selection,0.2,0.2,0.0,0.0,,
6,2000,False,20,polynomial_link,lasso_feature_selection,0.6,0.6,0.0,0.0,True,[0.5297619 1.7441155]
6,2000,False,20,polynomial_link,adaptive_lasso_tuned,0.7,0.9,0.2,0.2857142857142857,True,[0.27560491 1.15274043]
6,2000,False,20,sine_link,boruta_selector,0.1,0.2,0.1,1.0,True,[0.89555575 1.03466453]
6,2000,False,20,sine_link,univariate_feature_selection,0.1,0.1,0.0,0.0,True,[0.89525967 1.03427901]
6,2000,False,20,sine_link,lasso_feature_selection,0.1,0.1,0.0,0.0,True,[0.89525967 1.03427901]
6,2000,False,20,sine_link,adaptive_lasso_tuned,0.1,0.1,0.0,0.0,True,[0.93129173 1.03006966]
6,2000,False,80,linear_link,boruta_selector,0.7,0.7,0.0,0.0,True,[0.95945859 1.02267213]
6,2000,False,80,linear_link,univariate_feature_selection,0.8,0.9,0.1,0.125,True,[0.95747815 1.02042522]
6,2000,False,80,linear_link,lasso_feature_selection,0.9,2.1,1.2,1.3333333333333333,True,[0.95929425 1.0220947 ]
6,2000,False,80,linear_link,adaptive_lasso_tuned,0.9,1.1,0.2,0.2222222222222222,True,[0.99623673 1.03892058]
6,2000,False,80,polynomial_link,boruta_selector,0.4,0.7,0.3,0.75,,
6,2000,False,80,polynomial_link,univariate_feature_selection,0.1,0.1,0.0,0.0,,
6,2000,False,80,polynomial_link,lasso_feature_selection,0.1,0.1,0.0,0.0,,
6,2000,False,80,polynomial_link,adaptive_lasso_tuned,0.4,0.4,0.0,0.0,True,[0.50445011 1.33991172]
6,2000,False,80,sine_link,boruta_selector,0.1,0.3,0.2,2.0,True,[0.87377632 1.01224789]
6,2000,False,80,sine_link,univariate_feature_selection,0.1,0.1,0.0,0.0,True,[0.87333209 1.01175776]
6,2000,False,80,sine_link,lasso_feature_selection,0.1,1.1,1.0,10.0,True,[0.87664165 1.01546411]
6,2000,False,80,sine_link,adaptive_lasso_tuned,0.1,0.1,0.0,0.0,True,[0.94419607 1.04340032]
7,100,True,20,linear_link,boruta_selector,0.5,0.5,0.0,0.0,True,[0.303815   1.25106258]
7,100,True,20,linear_link,univariate_feature_selection,1.0,1.8,0.8,0.8,True,[0.64360252 1.13790401]
7,100,True,20,linear_link,lasso_feature_selection,1.0,1.8,0.8,0.8,True,[0.64245803 1.13070899]
7,100,True,20,linear_link,adaptive_lasso_tuned,0.7,0.7,0.0,0.0,True,[0.87148002 1.10195883]
7,100,True,20,polynomial_link,boruta_selector,0.3,0.3,0.0,0.0,,
7,100,True,20,polynomial_link,univariate_feature_selection,0.0,0.1,0.1,,,
7,100,True,20,polynomial_link,lasso_feature_selection,0.0,0.0,0.0,,,
7,100,True,20,polynomial_link,adaptive_lasso_tuned,0.2,0.3,0.1,0.5,True,[-1.03467371  2.10186238]
7,100,True,20,sine_link,boruta_selector,0.1,0.1,0.0,0.0,True,[0.61950856 1.28342247]
7,100,True,20,sine_link,univariate_feature_selection,0.1,0.1,0.0,0.0,True,[0.61950856 1.28342247]
7,100,True,20,sine_link,lasso_feature_selection,0.1,0.1,0.0,0.0,True,[0.61950856 1.28342247]
7,100,True,20,sine_link,adaptive_lasso_tuned,0.1,0.1,0.0,0.0,True,[0.82246391 1.23537579]
7,100,True,80,linear_link,boruta_selector,0.5,0.8,0.3,0.6,True,[0.67274439 1.24230665]
7,100,True,80,linear_link,univariate_feature_selection,0.5,1.3,0.8,1.6,True,[0.59593272 1.26180695]
7,100,True,80,linear_link,lasso_feature_selection,0.7,1.3,0.6,0.8571428571428571,True,[0.91649617 1.25386   ]
7,100,True,80,linear_link,adaptive_lasso_tuned,0.8,0.8,0.0,0.0,True,[0.91467518 1.11299476]
7,100,True,80,polynomial_link,boruta_selector,0.2,0.6,0.4,2.0,,
7,100,True,80,polynomial_link,univariate_feature_selection,0.1,0.1,0.0,0.0,,
7,100,True,80,polynomial_link,lasso_feature_selection,0.2,0.3,0.1,0.5,,
7,100,True,80,polynomial_link,adaptive_lasso_tuned,0.1,0.1,0.0,0.0,,
7,100,True,80,sine_link,boruta_selector,0.1,0.5,0.4,4.0,True,[0.77651029 1.35270551]
7,100,True,80,sine_link,univariate_feature_selection,0.1,0.1,0.0,0.0,True,[0.78756282 1.34019433]
7,100,True,80,sine_link,lasso_feature_selection,0.1,0.8,0.7,7.0,True,[0.75078394 1.37479976]
7,100,True,80,sine_link,adaptive_lasso_tuned,0.1,0.3,0.2,2.0,True,[0.75763358 1.16684669]
7,100,False,20,linear_link,boruta_selector,0.6,0.6,0.0,0.0,True,[0.72035273 1.25020725]
7,100,False,20,linear_link,univariate_feature_selection,0.7,0.9,0.2,0.2857142857142857,True,[0.78071647 1.32014747]
7,100,False,20,linear_link,lasso_feature_selection,1.0,1.5,0.5,0.5,True,[0.84910656 1.24173562]
7,100,False,20,linear_link,adaptive_lasso_tuned,0.7,0.7,0.0,0.0,True,[0.87821991 1.10775012]
7,100,False,20,polynomial_link,boruta_selector,0.1,0.2,0.1,1.0,,
7,100,False,20,polynomial_link,univariate_feature_selection,0.1,0.1,0.0,0.0,,
7,100,False,20,polynomial_link,lasso_feature_selection,0.1,0.1,0.0,0.0,,
7,100,False,20,polynomial_link,adaptive_lasso_tuned,0.4,0.5,0.1,0.25,,
7,100,False,20,sine_link,boruta_selector,0.2,0.3,0.1,0.5,True,[0.48009239 1.12752361]
7,100,False,20,sine_link,univariate_feature_selection,0.1,0.1,0.0,0.0,True,[0.4773216  1.12956765]
7,100,False,20,sine_link,lasso_feature_selection,0.5,1.2,0.7,1.4,True,[0.49695586 1.20453306]
7,100,False,20,sine_link,adaptive_lasso_tuned,0.1,0.1,0.0,0.0,True,[0.73120101 1.17986443]
7,100,False,80,linear_link,boruta_selector,0.5,0.6,0.1,0.2,True,[0.50498177 1.36733218]
7,100,False,80,linear_link,univariate_feature_selection,0.7,1.0,0.3,0.4285714285714285,True,[0.50647892 1.46121685]
7,100,False,80,linear_link,lasso_feature_selection,0.8,3.2,2.4,3.0,False,[1.0250703  1.53851443]
7,100,False,80,linear_link,adaptive_lasso_tuned,0.7,0.9,0.2,0.2857142857142857,True,[0.96372199 1.16584296]
7,100,False,80,polynomial_link,boruta_selector,0.0,0.2,0.2,,,
7,100,False,80,polynomial_link,univariate_feature_selection,0.0,0.2,0.2,,,
7,100,False,80,polynomial_link,lasso_feature_selection,0.0,0.0,0.0,,,
7,100,False,80,polynomial_link,adaptive_lasso_tuned,0.1,0.7,0.6,6.0,,
7,100,False,80,sine_link,boruta_selector,0.2,0.3,0.1,0.5,True,[0.74672902 1.34582265]
7,100,False,80,sine_link,univariate_feature_selection,0.1,0.2,0.1,1.0,True,[0.76731364 1.33886206]
7,100,False,80,sine_link,lasso_feature_selection,0.1,0.1,0.0,0.0,True,[0.76206284 1.34507318]
7,100,False,80,sine_link,adaptive_lasso_tuned,0.2,0.3,0.1,0.5,True,[0.84431891 1.24108431]
7,2000,True,20,linear_link,boruta_selector,0.7,0.7,0.0,0.0,True,[0.96702196 1.03421954]
7,2000,True,20,linear_link,univariate_feature_selection,1.0,1.9,0.9,0.9,True,[0.96459721 1.03072627]
7,2000,True,20,linear_link,lasso_feature_selection,1.0,1.3,0.3,0.3,True,[0.96468332 1.03095568]
7,2000,True,20,linear_link,adaptive_lasso_tuned,1.0,1.4,0.4,0.4,True,[0.97329334 1.01787047]
7,2000,True,20,polynomial_link,boruta_selector,0.5,0.5,0.0,0.0,,
7,2000,True,20,polynomial_link,univariate_feature_selection,0.4,0.5,0.1,0.25,True,[0.23459964 1.46160916]
7,2000,True,20,polynomial_link,lasso_feature_selection,0.5,0.8,0.3,0.6,True,[0.22359645 1.45061441]
7,2000,True,20,polynomial_link,adaptive_lasso_tuned,1.0,1.7,0.7,0.7,True,[0.64897771 1.52019287]
7,2000,True,20,sine_link,boruta_selector,0.2,0.2,0.0,0.0,True,[0.93427208 1.06963476]
7,2000,True,20,sine_link,univariate_feature_selection,0.2,0.2,0.0,0.0,True,[0.93300924 1.06782813]
7,2000,True,20,sine_link,lasso_feature_selection,0.3,0.4,0.1,0.3333333333333333,True,[0.93282103 1.06771833]
7,2000,True,20,sine_link,adaptive_lasso_tuned,0.1,0.1,0.0,0.0,False,[0.90333979 0.99897582]
7,2000,True,80,linear_link,boruta_selector,0.8,0.8,0.0,0.0,True,[0.95184896 1.01665176]
7,2000,True,80,linear_link,univariate_feature_selection,0.7,0.7,0.0,0.0,True,[0.95168089 1.01645061]
7,2000,True,80,linear_link,lasso_feature_selection,0.9,1.5,0.6,0.6666666666666666,True,[0.95487749 1.01905296]
7,2000,True,80,linear_link,adaptive_lasso_tuned,0.9,0.9,0.0,0.0,True,[0.958527  1.0039714]
7,2000,True,80,polynomial_link,boruta_selector,0.4,0.4,0.0,0.0,,
7,2000,True,80,polynomial_link,univariate_feature_selection,0.1,0.1,0.0,0.0,,
7,2000,True,80,polynomial_link,lasso_feature_selection,0.4,0.4,0.0,0.0,,
7,2000,True,80,polynomial_link,adaptive_lasso_tuned,0.5,0.5,0.0,0.0,False,[0.06830929 0.89236618]
7,2000,True,80,sine_link,boruta_selector,0.2,0.2,0.0,0.0,True,[0.91911693 1.05251222]
7,2000,True,80,sine_link,univariate_feature_selection,0.1,0.2,0.1,1.0,True,[0.92444174 1.05811352]
7,2000,True,80,sine_link,lasso_feature_selection,0.2,0.4,0.2,1.0,True,[0.92393578 1.05801312]
7,2000,True,80,sine_link,adaptive_lasso_tuned,0.1,0.1,0.0,0.0,True,[0.91612674 1.01075424]
7,2000,False,20,linear_link,boruta_selector,0.7,0.7,0.0,0.0,True,[0.96248194 1.02774333]
7,2000,False,20,linear_link,univariate_feature_selection,0.9,1.7,0.8,0.8888888888888888,True,[0.96168389 1.02651109]
7,2000,False,20,linear_link,lasso_feature_selection,1.0,1.3,0.3,0.3,True,[0.96196353 1.02498247]
7,2000,False,20,linear_link,adaptive_lasso_tuned,1.0,1.0,0.0,0.0,True,[0.96877366 1.0125312 ]
7,2000,False,20,polynomial_link,boruta_selector,0.7,0.8,0.1,0.1428571428571428,True,[0.57122885 1.88780426]
7,2000,False,20,polynomial_link,univariate_feature_selection,0.6,0.6,0.0,0.0,True,[0.5667262  1.88764185]
7,2000,False,20,polynomial_link,lasso_feature_selection,0.8,0.9,0.1,0.125,True,[0.56785646 1.88634348]
7,2000,False,20,polynomial_link,adaptive_lasso_tuned,0.7,0.7,0.0,0.0,True,[0.32626197 1.20707844]
7,2000,False,20,sine_link,boruta_selector,0.2,0.2,0.0,0.0,True,[0.92873498 1.07270662]
7,2000,False,20,sine_link,univariate_feature_selection,0.1,0.1,0.0,0.0,True,[0.93064406 1.07480692]
7,2000,False,20,sine_link,lasso_feature_selection,0.3,0.5,0.2,0.6666666666666666,True,[0.92698784 1.07057752]
7,2000,False,20,sine_link,adaptive_lasso_tuned,0.2,0.2,0.0,0.0,True,[0.92989805 1.03039158]
7,2000,False,80,linear_link,boruta_selector,0.8,0.8,0.0,0.0,True,[0.94358819 1.00351636]
7,2000,False,80,linear_link,univariate_feature_selection,0.7,1.0,0.3,0.4285714285714285,True,[0.94428231 1.00455564]
7,2000,False,80,linear_link,lasso_feature_selection,0.9,1.6,0.7,0.7777777777777778,True,[0.94083113 1.00004286]
7,2000,False,80,linear_link,adaptive_lasso_tuned,0.8,0.8,0.0,0.0,False,[0.93862273 0.98047304]
7,2000,False,80,polynomial_link,boruta_selector,0.5,0.6,0.1,0.2,,
7,2000,False,80,polynomial_link,univariate_feature_selection,0.2,0.2,0.0,0.0,,
7,2000,False,80,polynomial_link,lasso_feature_selection,0.3,0.5,0.2,0.6666666666666666,,
7,2000,False,80,polynomial_link,adaptive_lasso_tuned,0.5,0.5,0.0,0.0,False,[0.08908727 0.92829723]
7,2000,False,80,sine_link,boruta_selector,0.1,0.2,0.1,1.0,True,[0.91863927 1.06035876]
7,2000,False,80,sine_link,univariate_feature_selection,0.1,0.1,0.0,0.0,True,[0.91821441 1.060068  ]
7,2000,False,80,sine_link,lasso_feature_selection,0.1,1.1,1.0,10.0,True,[0.92322197 1.0655241 ]
7,2000,False,80,sine_link,adaptive_lasso_tuned,0.1,0.1,0.0,0.0,True,[0.93827935 1.03668726]
8,100,True,20,linear_link,boruta_selector,0.4,0.4,0.0,0.0,,
8,100,True,20,linear_link,univariate_feature_selection,0.8,1.1,0.3,0.375,True,[0.69647172 1.30520724]
8,100,True,20,linear_link,lasso_feature_selection,0.8,1.3,0.5,0.625,True,[0.83348371 1.25664019]
