simulation_id,selector,share_of_truth_uncovered,ratio_total_select_coeffs_true_coeffs,false_pos_share_true_support,false_pos_share_right_selection,linear_effect_coverage
22,lasso_feature_selection,0.025974025974025976,0.03896103896103896,0.012987012987012988,0.5,0.0
22,adaptive_lasso_tuned,0.961038961038961,0.961038961038961,0.0,0.0,0.8783783783783784
23,boruta_selector,0.11688311688311688,0.11688311688311688,0.0,0.0,0.3333333333333333
23,univariate_feature_selection,0.987012987012987,1.12987012987013,0.14285714285714285,0.14473684210526316,0.9885057471264368
23,lasso_feature_selection,0.025974025974025976,0.03896103896103896,0.012987012987012988,0.5,0.0
23,adaptive_lasso_tuned,0.974025974025974,0.974025974025974,0.0,0.0,0.8933333333333333
24,boruta_selector,0.1282051282051282,0.16666666666666666,0.038461538461538464,0.3,0.38461538461538464
24,univariate_feature_selection,0.9871794871794872,1.1153846153846154,0.1282051282051282,0.12987012987012986,0.9425287356321839
24,lasso_feature_selection,0.02564102564102564,0.038461538461538464,0.01282051282051282,0.5,0.0
24,adaptive_lasso_tuned,0.8974358974358975,0.8974358974358975,0.0,0.0,0.8
25,boruta_selector,0.14102564102564102,0.14102564102564102,0.0,0.0,0.36363636363636365
25,univariate_feature_selection,0.9871794871794872,1.1153846153846154,0.1282051282051282,0.12987012987012986,0.8390804597701149
25,lasso_feature_selection,0.02564102564102564,0.038461538461538464,0.01282051282051282,0.5,0.0
25,adaptive_lasso_tuned,0.9743589743589743,0.9743589743589743,0.0,0.0,0.8947368421052632
26,boruta_selector,0.08333333333333333,0.125,0.041666666666666664,0.5,0.2222222222222222
26,univariate_feature_selection,1.0,1.2083333333333333,0.20833333333333334,0.20833333333333334,0.8390804597701149
26,lasso_feature_selection,0.027777777777777776,0.041666666666666664,0.013888888888888888,0.5,0.0
26,adaptive_lasso_tuned,0.9444444444444444,0.9444444444444444,0.0,0.0,0.8235294117647058
27,boruta_selector,0.14705882352941177,0.17647058823529413,0.029411764705882353,0.2,0.4166666666666667
27,univariate_feature_selection,0.9852941176470589,1.2794117647058822,0.29411764705882354,0.29850746268656714,0.9540229885057471
27,lasso_feature_selection,0.029411764705882353,0.04411764705882353,0.014705882352941176,0.5,0.0
27,adaptive_lasso_tuned,0.9705882352941176,0.9705882352941176,0.0,0.0,0.8636363636363636
28,boruta_selector,0.14666666666666667,0.16,0.013333333333333334,0.09090909090909091,0.4166666666666667
28,univariate_feature_selection,0.9866666666666667,1.16,0.17333333333333334,0.17567567567567569,0.9540229885057471
28,lasso_feature_selection,0.02666666666666667,0.04,0.013333333333333334,0.5,0.0
28,adaptive_lasso_tuned,0.9466666666666667,0.9466666666666667,0.0,0.0,0.8450704225352113
29,boruta_selector,0.11538461538461539,0.1282051282051282,0.01282051282051282,0.1111111111111111,0.3
29,univariate_feature_selection,0.9871794871794872,1.1153846153846154,0.1282051282051282,0.12987012987012986,0.7471264367816092
29,lasso_feature_selection,0.02564102564102564,0.038461538461538464,0.01282051282051282,0.5,0.0
29,adaptive_lasso_tuned,0.9871794871794872,0.9871794871794872,0.0,0.0,0.8961038961038961
30,boruta_selector,0.14666666666666667,0.14666666666666667,0.0,0.0,0.45454545454545453
30,univariate_feature_selection,0.9866666666666667,1.16,0.17333333333333334,0.17567567567567569,0.735632183908046
30,lasso_feature_selection,0.02666666666666667,0.05333333333333334,0.02666666666666667,1.0,0.25
30,adaptive_lasso_tuned,0.9466666666666667,0.96,0.013333333333333334,0.014084507042253521,0.8611111111111112
31,boruta_selector,0.11538461538461539,0.11538461538461539,0.0,0.0,0.3333333333333333
31,univariate_feature_selection,1.0,1.1153846153846154,0.11538461538461539,0.11538461538461539,0.9425287356321839
31,lasso_feature_selection,0.02564102564102564,0.038461538461538464,0.01282051282051282,0.5,0.0
31,adaptive_lasso_tuned,0.9230769230769231,0.9230769230769231,0.0,0.0,0.7361111111111112
32,boruta_selector,0.13333333333333333,0.13333333333333333,0.0,0.0,0.4
32,univariate_feature_selection,0.9866666666666667,1.16,0.17333333333333334,0.17567567567567569,0.7701149425287356
32,lasso_feature_selection,0.02666666666666667,0.04,0.013333333333333334,0.5,0.0
32,adaptive_lasso_tuned,0.9733333333333334,0.9733333333333334,0.0,0.0,0.8904109589041096
33,boruta_selector,0.13333333333333333,0.14666666666666667,0.013333333333333334,0.1,0.18181818181818182
33,univariate_feature_selection,0.9866666666666667,1.16,0.17333333333333334,0.17567567567567569,0.8850574712643678
33,lasso_feature_selection,0.02666666666666667,0.04,0.013333333333333334,0.5,0.0
33,adaptive_lasso_tuned,0.92,0.9333333333333333,0.013333333333333334,0.014492753623188406,0.7714285714285715
34,boruta_selector,0.1388888888888889,0.1388888888888889,0.0,0.0,0.5
34,univariate_feature_selection,0.9861111111111112,1.2083333333333333,0.2222222222222222,0.22535211267605634,0.8735632183908046
34,lasso_feature_selection,0.027777777777777776,0.041666666666666664,0.013888888888888888,0.5,0.0
34,adaptive_lasso_tuned,0.9722222222222222,0.9722222222222222,0.0,0.0,0.8857142857142857
35,boruta_selector,0.1038961038961039,0.1038961038961039,0.0,0.0,0.375
35,univariate_feature_selection,0.987012987012987,1.12987012987013,0.14285714285714285,0.14473684210526316,0.735632183908046
35,lasso_feature_selection,0.025974025974025976,0.03896103896103896,0.012987012987012988,0.5,0.0
35,adaptive_lasso_tuned,0.974025974025974,0.974025974025974,0.0,0.0,0.8933333333333333
36,boruta_selector,0.10810810810810811,0.12162162162162163,0.013513513513513514,0.125,0.3333333333333333
36,univariate_feature_selection,1.0,1.1756756756756757,0.17567567567567569,0.17567567567567569,0.9540229885057471
36,lasso_feature_selection,0.013513513513513514,0.04054054054054054,0.02702702702702703,2.0,0.0
36,adaptive_lasso_tuned,0.9459459459459459,0.9459459459459459,0.0,0.0,0.8428571428571429
37,boruta_selector,0.0945945945945946,0.0945945945945946,0.0,0.0,0.14285714285714285
37,univariate_feature_selection,0.9864864864864865,1.1756756756756757,0.1891891891891892,0.1917808219178082,0.9885057471264368
37,lasso_feature_selection,0.02702702702702703,0.04054054054054054,0.013513513513513514,0.5,0.0
37,adaptive_lasso_tuned,0.9324324324324325,0.9459459459459459,0.013513513513513514,0.014492753623188406,0.7428571428571429
38,boruta_selector,0.12658227848101267,0.12658227848101267,0.0,0.0,0.4
38,univariate_feature_selection,0.9873417721518988,1.1012658227848102,0.11392405063291139,0.11538461538461539,0.7701149425287356
38,lasso_feature_selection,0.02531645569620253,0.0379746835443038,0.012658227848101266,0.5,0.0
38,adaptive_lasso_tuned,0.9620253164556962,0.9620253164556962,0.0,0.0,0.881578947368421
39,boruta_selector,0.0958904109589041,0.1232876712328767,0.0273972602739726,0.2857142857142857,0.4444444444444444
39,univariate_feature_selection,1.0,1.1917808219178083,0.1917808219178082,0.1917808219178082,0.8735632183908046
39,lasso_feature_selection,0.0273972602739726,0.0410958904109589,0.0136986301369863,0.5,0.0
39,adaptive_lasso_tuned,0.9452054794520548,0.9452054794520548,0.0,0.0,0.8115942028985508
40,boruta_selector,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3076923076923077
40,univariate_feature_selection,0.9871794871794872,1.1153846153846154,0.1282051282051282,0.12987012987012986,0.9540229885057471
40,lasso_feature_selection,0.02564102564102564,0.038461538461538464,0.01282051282051282,0.5,0.0
40,adaptive_lasso_tuned,0.9358974358974359,0.9358974358974359,0.0,0.0,0.8082191780821918
41,boruta_selector,0.08974358974358974,0.10256410256410256,0.01282051282051282,0.14285714285714285,0.375
41,univariate_feature_selection,0.9871794871794872,1.1153846153846154,0.1282051282051282,0.12987012987012986,0.8620689655172413
41,lasso_feature_selection,0.02564102564102564,0.038461538461538464,0.01282051282051282,0.5,0.0
41,adaptive_lasso_tuned,0.9615384615384616,0.9615384615384616,0.0,0.0,0.8933333333333333
42,boruta_selector,0.09210526315789473,0.10526315789473684,0.013157894736842105,0.14285714285714285,0.375
42,univariate_feature_selection,0.9868421052631579,1.144736842105263,0.15789473684210525,0.16,0.9080459770114943
42,lasso_feature_selection,0.02631578947368421,0.039473684210526314,0.013157894736842105,0.5,0.3333333333333333
42,adaptive_lasso_tuned,1.0,1.0,0.0,0.0,0.8947368421052632
43,boruta_selector,0.11688311688311688,0.11688311688311688,0.0,0.0,0.2222222222222222
43,univariate_feature_selection,0.987012987012987,1.12987012987013,0.14285714285714285,0.14473684210526316,0.9425287356321839
43,lasso_feature_selection,0.025974025974025976,0.03896103896103896,0.012987012987012988,0.5,0.0
43,adaptive_lasso_tuned,0.974025974025974,0.974025974025974,0.0,0.0,0.8666666666666667
44,boruta_selector,0.10526315789473684,0.10526315789473684,0.0,0.0,0.125
44,univariate_feature_selection,0.9868421052631579,1.144736842105263,0.15789473684210525,0.16,0.735632183908046
44,lasso_feature_selection,0.02631578947368421,0.05263157894736842,0.02631578947368421,1.0,0.25
44,adaptive_lasso_tuned,0.9736842105263158,0.9736842105263158,0.0,0.0,0.8783783783783784
45,boruta_selector,0.10126582278481013,0.11392405063291139,0.012658227848101266,0.125,0.4444444444444444
45,univariate_feature_selection,0.9873417721518988,1.1012658227848102,0.11392405063291139,0.11538461538461539,0.7586206896551724
45,lasso_feature_selection,0.02531645569620253,0.0379746835443038,0.012658227848101266,0.5,0.0
45,adaptive_lasso_tuned,0.9746835443037974,0.9746835443037974,0.0,0.0,0.974025974025974
46,boruta_selector,0.08108108108108109,0.0945945945945946,0.013513513513513514,0.16666666666666666,0.14285714285714285
46,univariate_feature_selection,0.972972972972973,1.162162162162162,0.1891891891891892,0.19444444444444445,0.6976744186046512
46,lasso_feature_selection,0.02702702702702703,0.04054054054054054,0.013513513513513514,0.5,0.0
46,adaptive_lasso_tuned,0.9594594594594594,0.9594594594594594,0.0,0.0,0.8873239436619719
47,boruta_selector,0.1232876712328767,0.1232876712328767,0.0,0.0,0.4444444444444444
47,univariate_feature_selection,0.9863013698630136,1.1917808219178083,0.2054794520547945,0.20833333333333334,0.7471264367816092
47,lasso_feature_selection,0.0273972602739726,0.0410958904109589,0.0136986301369863,0.5,0.0
47,adaptive_lasso_tuned,0.958904109589041,0.958904109589041,0.0,0.0,0.8857142857142857
48,boruta_selector,0.1111111111111111,0.1111111111111111,0.0,0.0,0.375
48,univariate_feature_selection,0.9861111111111112,1.2083333333333333,0.2222222222222222,0.22535211267605634,0.7011494252873564
48,lasso_feature_selection,0.027777777777777776,0.041666666666666664,0.013888888888888888,0.5,0.0
48,adaptive_lasso_tuned,0.9583333333333334,0.9722222222222222,0.013888888888888888,0.014492753623188406,0.8714285714285714
49,boruta_selector,0.15384615384615385,0.15384615384615385,0.0,0.0,0.4166666666666667
49,univariate_feature_selection,0.9871794871794872,1.1153846153846154,0.1282051282051282,0.12987012987012986,0.7701149425287356
49,lasso_feature_selection,0.02564102564102564,0.038461538461538464,0.01282051282051282,0.5,0.0
49,adaptive_lasso_tuned,0.9487179487179487,0.9487179487179487,0.0,0.0,0.7702702702702703
50,boruta_selector,0.1038961038961039,0.11688311688311688,0.012987012987012988,0.125,0.1111111111111111
50,univariate_feature_selection,0.987012987012987,1.12987012987013,0.14285714285714285,0.14473684210526316,0.9080459770114943
50,lasso_feature_selection,0.025974025974025976,0.03896103896103896,0.012987012987012988,0.5,0.0
50,adaptive_lasso_tuned,0.948051948051948,0.948051948051948,0.0,0.0,0.821917808219178
51,boruta_selector,0.125,0.125,0.0,0.0,0.2222222222222222
51,univariate_feature_selection,0.9861111111111112,1.2083333333333333,0.2222222222222222,0.22535211267605634,0.7931034482758621
51,lasso_feature_selection,0.027777777777777776,0.041666666666666664,0.013888888888888888,0.5,0.0
51,adaptive_lasso_tuned,0.9027777777777778,0.9027777777777778,0.0,0.0,0.7538461538461538
52,boruta_selector,0.11538461538461539,0.11538461538461539,0.0,0.0,0.4444444444444444
52,univariate_feature_selection,0.5,0.5512820512820513,0.05128205128205128,0.10256410256410256,0.5116279069767442
52,lasso_feature_selection,0.02564102564102564,0.038461538461538464,0.01282051282051282,0.5,0.0
52,adaptive_lasso_tuned,0.9615384615384616,0.9615384615384616,0.0,0.0,0.76
53,boruta_selector,0.07792207792207792,0.09090909090909091,0.012987012987012988,0.16666666666666666,0.42857142857142855
53,univariate_feature_selection,1.0,1.12987012987013,0.12987012987012986,0.12987012987012986,0.9425287356321839
53,lasso_feature_selection,0.025974025974025976,0.03896103896103896,0.012987012987012988,0.5,0.0
53,adaptive_lasso_tuned,0.974025974025974,0.974025974025974,0.0,0.0,0.8933333333333333
54,boruta_selector,0.12987012987012986,0.12987012987012986,0.0,0.0,0.2
54,univariate_feature_selection,1.0,1.12987012987013,0.12987012987012986,0.12987012987012986,0.9195402298850575
54,lasso_feature_selection,0.025974025974025976,0.03896103896103896,0.012987012987012988,0.5,0.0
54,adaptive_lasso_tuned,0.961038961038961,0.961038961038961,0.0,0.0,0.8783783783783784
55,boruta_selector,0.1038961038961039,0.1038961038961039,0.0,0.0,0.625
55,univariate_feature_selection,0.987012987012987,1.12987012987013,0.14285714285714285,0.14473684210526316,0.9655172413793104
55,lasso_feature_selection,0.025974025974025976,0.03896103896103896,0.012987012987012988,0.5,0.0
55,adaptive_lasso_tuned,0.961038961038961,0.974025974025974,0.012987012987012988,0.013513513513513514,0.88
56,boruta_selector,0.11842105263157894,0.11842105263157894,0.0,0.0,0.3333333333333333
56,univariate_feature_selection,0.6052631578947368,0.6578947368421053,0.05263157894736842,0.08695652173913043,0.52
56,lasso_feature_selection,0.02631578947368421,0.039473684210526314,0.013157894736842105,0.5,0.0
56,adaptive_lasso_tuned,0.9868421052631579,1.0,0.013157894736842105,0.013333333333333334,0.8947368421052632
57,boruta_selector,0.17721518987341772,0.189873417721519,0.012658227848101266,0.07142857142857142,0.4666666666666667
57,univariate_feature_selection,0.9873417721518988,1.1012658227848102,0.11392405063291139,0.11538461538461539,0.7586206896551724
57,lasso_feature_selection,0.02531645569620253,0.0379746835443038,0.012658227848101266,0.5,0.0
57,adaptive_lasso_tuned,0.9873417721518988,0.9873417721518988,0.0,0.0,0.8846153846153846
58,boruta_selector,0.08,0.08,0.0,0.0,0.3333333333333333
58,univariate_feature_selection,0.9866666666666667,1.16,0.17333333333333334,0.17567567567567569,0.9655172413793104
58,lasso_feature_selection,0.02666666666666667,0.04,0.013333333333333334,0.5,0.0
58,adaptive_lasso_tuned,0.9866666666666667,0.9866666666666667,0.0,0.0,0.7432432432432432
59,boruta_selector,0.11688311688311688,0.11688311688311688,0.0,0.0,0.4444444444444444
59,univariate_feature_selection,0.987012987012987,1.12987012987013,0.14285714285714285,0.14473684210526316,0.8620689655172413
59,lasso_feature_selection,0.025974025974025976,0.03896103896103896,0.012987012987012988,0.5,0.0
59,adaptive_lasso_tuned,0.974025974025974,0.974025974025974,0.0,0.0,0.8933333333333333
60,boruta_selector,0.13333333333333333,0.13333333333333333,0.0,0.0,0.3
60,univariate_feature_selection,0.9866666666666667,1.16,0.17333333333333334,0.17567567567567569,0.7241379310344828
60,lasso_feature_selection,0.02666666666666667,0.04,0.013333333333333334,0.5,0.0
60,adaptive_lasso_tuned,0.9866666666666667,0.9866666666666667,0.0,0.0,0.8783783783783784
61,boruta_selector,0.10526315789473684,0.11842105263157894,0.013157894736842105,0.125,0.4444444444444444
61,univariate_feature_selection,0.9736842105263158,1.131578947368421,0.15789473684210525,0.16216216216216217,0.686046511627907
61,lasso_feature_selection,0.02631578947368421,0.039473684210526314,0.013157894736842105,0.5,0.0
61,adaptive_lasso_tuned,0.9210526315789473,0.9210526315789473,0.0,0.0,0.7714285714285715
62,boruta_selector,0.1891891891891892,0.20270270270270271,0.013513513513513514,0.07142857142857142,0.2
62,univariate_feature_selection,0.9864864864864865,1.1756756756756757,0.1891891891891892,0.1917808219178082,0.8850574712643678
62,lasso_feature_selection,0.02702702702702703,0.04054054054054054,0.013513513513513514,0.5,0.0
62,adaptive_lasso_tuned,0.972972972972973,0.9864864864864865,0.013513513513513514,0.013888888888888888,0.863013698630137
63,boruta_selector,0.1232876712328767,0.1232876712328767,0.0,0.0,0.3333333333333333
63,univariate_feature_selection,0.9863013698630136,1.1917808219178083,0.2054794520547945,0.20833333333333334,0.9080459770114943
63,lasso_feature_selection,0.0273972602739726,0.0410958904109589,0.0136986301369863,0.5,0.0
63,adaptive_lasso_tuned,0.9863013698630136,1.0,0.0136986301369863,0.013888888888888888,0.8904109589041096
64,boruta_selector,0.10810810810810811,0.12162162162162163,0.013513513513513514,0.125,0.3333333333333333
64,univariate_feature_selection,0.9864864864864865,1.1756756756756757,0.1891891891891892,0.1917808219178082,0.7126436781609196
64,lasso_feature_selection,0.02702702702702703,0.04054054054054054,0.013513513513513514,0.5,0.0
64,adaptive_lasso_tuned,1.0,1.027027027027027,0.02702702702702703,0.02702702702702703,0.8947368421052632
65,boruta_selector,0.09333333333333334,0.12,0.02666666666666667,0.2857142857142857,0.1111111111111111
65,univariate_feature_selection,0.9866666666666667,1.1466666666666667,0.16,0.16216216216216217,0.8837209302325582
65,lasso_feature_selection,0.02666666666666667,0.04,0.013333333333333334,0.5,0.0
65,adaptive_lasso_tuned,1.0,1.0,0.0,0.0,0.8933333333333333
66,boruta_selector,0.17333333333333334,0.17333333333333334,0.0,0.0,0.3076923076923077
66,univariate_feature_selection,0.9866666666666667,1.16,0.17333333333333334,0.17567567567567569,0.9655172413793104
66,lasso_feature_selection,0.02666666666666667,0.04,0.013333333333333334,0.5,0.0
66,adaptive_lasso_tuned,0.8933333333333333,0.8933333333333333,0.0,0.0,0.746268656716418
67,boruta_selector,0.1282051282051282,0.14102564102564102,0.01282051282051282,0.1,0.36363636363636365
67,univariate_feature_selection,0.717948717948718,0.7948717948717948,0.07692307692307693,0.10714285714285714,0.532258064516129
67,lasso_feature_selection,0.02564102564102564,0.038461538461538464,0.01282051282051282,0.5,0.0
67,adaptive_lasso_tuned,0.9615384615384616,0.9615384615384616,0.0,0.0,0.8933333333333333
68,boruta_selector,0.12162162162162163,0.13513513513513514,0.013513513513513514,0.1111111111111111,0.4
68,univariate_feature_selection,1.0,1.1756756756756757,0.17567567567567569,0.17567567567567569,0.8160919540229885
68,lasso_feature_selection,0.02702702702702703,0.04054054054054054,0.013513513513513514,0.5,0.0
68,adaptive_lasso_tuned,1.0,1.0,0.0,0.0,0.8918918918918919
69,boruta_selector,0.11842105263157894,0.11842105263157894,0.0,0.0,0.3333333333333333
69,univariate_feature_selection,1.0,1.144736842105263,0.14473684210526316,0.14473684210526316,0.9770114942528736
69,lasso_feature_selection,0.02631578947368421,0.039473684210526314,0.013157894736842105,0.5,0.0
69,adaptive_lasso_tuned,0.9736842105263158,0.9736842105263158,0.0,0.0,0.8783783783783784
70,boruta_selector,0.0958904109589041,0.1095890410958904,0.0136986301369863,0.14285714285714285,0.375
70,univariate_feature_selection,0.9863013698630136,1.1917808219178083,0.2054794520547945,0.20833333333333334,0.9080459770114943
70,lasso_feature_selection,0.0273972602739726,0.0410958904109589,0.0136986301369863,0.5,0.0
70,adaptive_lasso_tuned,0.9726027397260274,1.0,0.0273972602739726,0.028169014084507043,0.8767123287671232
71,boruta_selector,0.13157894736842105,0.15789473684210525,0.02631578947368421,0.2,0.25
71,univariate_feature_selection,0.9868421052631579,1.144736842105263,0.15789473684210525,0.16,1.0
71,lasso_feature_selection,0.02631578947368421,0.039473684210526314,0.013157894736842105,0.5,0.0
71,adaptive_lasso_tuned,0.9736842105263158,0.9736842105263158,0.0,0.0,0.8918918918918919
72,boruta_selector,0.125,0.1388888888888889,0.013888888888888888,0.1111111111111111,0.6
72,univariate_feature_selection,0.9722222222222222,1.1944444444444444,0.2222222222222222,0.22857142857142856,0.9069767441860465
72,lasso_feature_selection,0.027777777777777776,0.041666666666666664,0.013888888888888888,0.5,0.0
72,adaptive_lasso_tuned,0.6944444444444444,0.6944444444444444,0.0,0.0,0.54
73,boruta_selector,0.12658227848101267,0.12658227848101267,0.0,0.0,0.6
73,univariate_feature_selection,0.9873417721518988,1.0886075949367089,0.10126582278481013,0.10256410256410256,0.9418604651162791
73,lasso_feature_selection,0.02531645569620253,0.0379746835443038,0.012658227848101266,0.5,0.0
73,adaptive_lasso_tuned,0.8987341772151899,0.8987341772151899,0.0,0.0,0.8309859154929577
74,boruta_selector,0.08974358974358974,0.08974358974358974,0.0,0.0,0.42857142857142855
74,univariate_feature_selection,0.9871794871794872,1.1153846153846154,0.1282051282051282,0.12987012987012986,0.9195402298850575
74,lasso_feature_selection,0.02564102564102564,0.038461538461538464,0.01282051282051282,0.5,0.0
74,adaptive_lasso_tuned,0.9743589743589743,0.9743589743589743,0.0,0.0,0.8947368421052632
75,boruta_selector,0.13157894736842105,0.13157894736842105,0.0,0.0,0.4
75,univariate_feature_selection,0.9868421052631579,1.144736842105263,0.15789473684210525,0.16,0.896551724137931
75,lasso_feature_selection,0.02631578947368421,0.039473684210526314,0.013157894736842105,0.5,0.0
75,adaptive_lasso_tuned,0.9605263157894737,0.9605263157894737,0.0,0.0,0.7534246575342466
76,boruta_selector,0.11842105263157894,0.11842105263157894,0.0,0.0,0.4444444444444444
76,univariate_feature_selection,0.9868421052631579,1.144736842105263,0.15789473684210525,0.16,0.8735632183908046
76,lasso_feature_selection,0.02631578947368421,0.039473684210526314,0.013157894736842105,0.5,0.0
76,adaptive_lasso_tuned,0.9868421052631579,0.9868421052631579,0.0,0.0,0.8266666666666667
77,boruta_selector,0.09722222222222222,0.09722222222222222,0.0,0.0,0.2857142857142857
77,univariate_feature_selection,0.9722222222222222,1.1944444444444444,0.2222222222222222,0.22857142857142856,0.7093023255813954
77,lasso_feature_selection,0.027777777777777776,0.041666666666666664,0.013888888888888888,0.5,0.0
77,adaptive_lasso_tuned,0.9722222222222222,0.9861111111111112,0.013888888888888888,0.014285714285714285,0.7464788732394366
78,boruta_selector,0.1518987341772152,0.16455696202531644,0.012658227848101266,0.08333333333333333,0.46153846153846156
78,univariate_feature_selection,0.9873417721518988,1.1012658227848102,0.11392405063291139,0.11538461538461539,0.8505747126436781
78,lasso_feature_selection,0.02531645569620253,0.0379746835443038,0.012658227848101266,0.5,0.0
78,adaptive_lasso_tuned,0.9873417721518988,0.9873417721518988,0.0,0.0,0.8974358974358975
79,boruta_selector,0.11688311688311688,0.11688311688311688,0.0,0.0,0.3333333333333333
79,univariate_feature_selection,0.987012987012987,1.12987012987013,0.14285714285714285,0.14473684210526316,0.9540229885057471
79,lasso_feature_selection,0.025974025974025976,0.03896103896103896,0.012987012987012988,0.5,0.0
79,adaptive_lasso_tuned,0.974025974025974,0.974025974025974,0.0,0.0,0.8533333333333334
80,boruta_selector,0.10666666666666667,0.10666666666666667,0.0,0.0,0.125
80,univariate_feature_selection,0.9866666666666667,1.16,0.17333333333333334,0.17567567567567569,0.9885057471264368
80,lasso_feature_selection,0.02666666666666667,0.04,0.013333333333333334,0.5,0.0
80,adaptive_lasso_tuned,0.9866666666666667,0.9866666666666667,0.0,0.0,0.8918918918918919
81,boruta_selector,0.10526315789473684,0.10526315789473684,0.0,0.0,0.125
81,univariate_feature_selection,0.9868421052631579,1.144736842105263,0.15789473684210525,0.16,0.9310344827586207
81,lasso_feature_selection,0.02631578947368421,0.039473684210526314,0.013157894736842105,0.5,0.0
81,adaptive_lasso_tuned,0.9605263157894737,0.9605263157894737,0.0,0.0,0.9452054794520548
82,boruta_selector,0.12658227848101267,0.12658227848101267,0.0,0.0,0.3
82,univariate_feature_selection,0.9873417721518988,1.1012658227848102,0.11392405063291139,0.11538461538461539,0.9425287356321839
82,lasso_feature_selection,0.02531645569620253,0.0379746835443038,0.012658227848101266,0.5,0.0
82,adaptive_lasso_tuned,0.9620253164556962,0.9620253164556962,0.0,0.0,0.8421052631578947
83,boruta_selector,0.125,0.1527777777777778,0.027777777777777776,0.2222222222222222,0.5454545454545454
83,univariate_feature_selection,0.9861111111111112,1.2083333333333333,0.2222222222222222,0.22535211267605634,0.9310344827586207
83,lasso_feature_selection,0.027777777777777776,0.041666666666666664,0.013888888888888888,0.5,0.0
83,adaptive_lasso_tuned,1.0,1.0,0.0,0.0,0.8888888888888888
84,boruta_selector,0.15584415584415584,0.16883116883116883,0.012987012987012988,0.08333333333333333,0.46153846153846156
84,univariate_feature_selection,0.987012987012987,1.12987012987013,0.14285714285714285,0.14473684210526316,0.7816091954022989
84,lasso_feature_selection,0.025974025974025976,0.03896103896103896,0.012987012987012988,0.5,0.0
84,adaptive_lasso_tuned,0.974025974025974,0.974025974025974,0.0,0.0,0.8933333333333333
85,boruta_selector,0.14285714285714285,0.14285714285714285,0.0,0.0,0.5454545454545454
85,univariate_feature_selection,0.987012987012987,1.12987012987013,0.14285714285714285,0.14473684210526316,0.7011494252873564
85,lasso_feature_selection,0.025974025974025976,0.03896103896103896,0.012987012987012988,0.5,0.0
85,adaptive_lasso_tuned,0.987012987012987,0.987012987012987,0.0,0.0,0.8289473684210527
86,boruta_selector,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0
86,univariate_feature_selection,0.9871794871794872,1.1153846153846154,0.1282051282051282,0.12987012987012986,0.9540229885057471
86,lasso_feature_selection,0.02564102564102564,0.038461538461538464,0.01282051282051282,0.5,0.0
86,adaptive_lasso_tuned,0.9743589743589743,0.9743589743589743,0.0,0.0,0.8947368421052632
87,boruta_selector,0.15384615384615385,0.15384615384615385,0.0,0.0,0.3333333333333333
87,univariate_feature_selection,0.9871794871794872,1.1153846153846154,0.1282051282051282,0.12987012987012986,0.9310344827586207
87,lasso_feature_selection,0.02564102564102564,0.038461538461538464,0.01282051282051282,0.5,0.0
87,adaptive_lasso_tuned,0.9615384615384616,0.9615384615384616,0.0,0.0,0.8933333333333333
88,boruta_selector,0.0958904109589041,0.1095890410958904,0.0136986301369863,0.14285714285714285,0.375
88,univariate_feature_selection,0.9863013698630136,1.1917808219178083,0.2054794520547945,0.20833333333333334,0.8850574712643678
88,lasso_feature_selection,0.0273972602739726,0.0410958904109589,0.0136986301369863,0.5,0.0
88,adaptive_lasso_tuned,0.9178082191780822,0.9178082191780822,0.0,0.0,0.8208955223880597
89,boruta_selector,0.11538461538461539,0.14102564102564102,0.02564102564102564,0.2222222222222222,0.5454545454545454
89,univariate_feature_selection,0.9871794871794872,1.1153846153846154,0.1282051282051282,0.12987012987012986,0.8505747126436781
89,lasso_feature_selection,0.01282051282051282,0.038461538461538464,0.02564102564102564,2.0,0.0
89,adaptive_lasso_tuned,0.9358974358974359,0.9358974358974359,0.0,0.0,0.726027397260274
90,boruta_selector,0.07894736842105263,0.09210526315789473,0.013157894736842105,0.16666666666666666,0.0
90,univariate_feature_selection,0.9473684210526315,1.0921052631578947,0.14473684210526316,0.1527777777777778,0.7590361445783133
90,lasso_feature_selection,0.02631578947368421,0.039473684210526314,0.013157894736842105,0.5,0.0
90,adaptive_lasso_tuned,0.8947368421052632,0.8947368421052632,0.0,0.0,0.8529411764705882
91,boruta_selector,0.11688311688311688,0.12987012987012986,0.012987012987012988,0.1111111111111111,0.2
91,univariate_feature_selection,1.0,1.12987012987013,0.12987012987012986,0.12987012987012986,0.9080459770114943
91,lasso_feature_selection,0.025974025974025976,0.03896103896103896,0.012987012987012988,0.5,0.0
91,adaptive_lasso_tuned,0.974025974025974,0.974025974025974,0.0,0.0,0.9466666666666667
92,boruta_selector,0.0945945945945946,0.0945945945945946,0.0,0.0,0.2857142857142857
92,univariate_feature_selection,0.9864864864864865,1.1756756756756757,0.1891891891891892,0.1917808219178082,0.9885057471264368
92,lasso_feature_selection,0.02702702702702703,0.04054054054054054,0.013513513513513514,0.5,0.0
92,adaptive_lasso_tuned,0.9324324324324325,0.9324324324324325,0.0,0.0,0.8405797101449275
93,boruta_selector,0.12,0.12,0.0,0.0,0.4444444444444444
93,univariate_feature_selection,1.0,1.16,0.16,0.16,0.9885057471264368
93,lasso_feature_selection,0.02666666666666667,0.04,0.013333333333333334,0.5,0.0
