n,p,method,sim_number_0,sim_number_1,sim_number_2,sim_number_3,sim_number_4,sim_number_5,sim_number_6,sim_number_7,sim_number_8,sim_number_9,sim_number_10,sim_number_11,sim_number_12,sim_number_13,sim_number_14,sim_number_15,sim_number_16,sim_number_17,sim_number_18,sim_number_19,sim_number_20,sim_number_21,sim_number_22,sim_number_23,sim_number_24,mean
2000,600,lasso_numba,10.090944391999983,10.734517114000028,10.811624872000039,11.145931947999998,11.419077214000026,12.369714810999994,9.809785286000078,10.590693694000038,12.267976288000227,11.544072763999793,12.303257752999798,11.666542451999703,11.150400159999663,10.126915320999615,11.126265528999738,11.38239996900029,11.764687948999835,11.53483333200029,11.964894747000017,11.101103959999818,11.59181292500034,10.746086365999872,10.729891697000312,11.684998413000358,10.616570188999503,11.25766894804164
2000,600,sk_learn_lasso,0.7541467439998542,0.8189604770000187,0.7854096819999086,0.738349332000098,0.7375813579999431,0.7324678129998574,0.7420820279999134,0.7414559489998283,0.7414734260000841,0.7562250639998638,0.830431630000021,0.785100396999951,0.7716636160002963,0.771009105000303,0.7334098350002023,0.7755662079998729,0.7338733700003104,0.7728992540000945,0.8269081939997704,0.7967792300005385,0.884798273999877,0.6258894740003598,0.5563099809996856,0.7869204230000832,0.7677837940000245,0.7588894964167044
2000,700,lasso_numba,18.887287087000004,14.492264561000184,14.874781019000011,17.176878147000025,19.292998935000014,16.858718320000207,17.617379447000076,15.940070961999936,17.566725172000133,15.911435568999877,15.845344523000222,19.316518838999855,16.994735627999944,15.920577633999983,15.79752076800014,17.476672746000077,16.73551839999982,17.232200160000048,16.88687060700022,16.82709889800026,18.213445097999283,16.855077509000694,17.15158571199936,17.852606821000336,15.808083911999347,16.860212891125002
2000,700,sk_learn_lasso,0.9642600610000045,0.9287845639998977,0.9637032589998853,0.9690733239999645,1.0943542730001354,0.9401015930002359,0.9622861180000655,0.9157250889998068,0.9565037679999477,0.9705621460002476,0.9984303969999928,1.004786804000105,0.9526720819999355,0.9746913680000944,1.0281102670001019,1.0236062359999778,0.9359952540003178,0.9931679559999793,0.9546992030000183,0.7658960480002861,1.0131197739992786,0.9856473809995805,0.9398166460005086,1.0076119659997858,0.9807922489999328,0.9691724068750034
2000,800,lasso_numba,23.930040883000174,23.72924774299986,20.657478112000035,23.30418956199992,25.053674568999895,23.577784615999917,22.01693212200007,20.480459364000126,24.766616498000076,22.267264920000343,21.01435480100008,24.31004936799991,22.878900394000084,23.16449073800004,22.94359333300008,23.889025704000233,22.79721137300021,24.112061785999686,23.7131944329999,23.655125983999824,23.135177695000493,22.810545287000423,20.10293096100031,23.036421410000003,22.118891668999822,22.897317601750057
2000,800,sk_learn_lasso,1.173657644000059,1.1210518580001008,1.143096900000046,1.145233699000073,1.1891933169999902,1.2187548319998314,1.1334689759996763,1.1350528029997804,1.1034501870003623,1.1122145049998835,1.1742793190001066,1.1523262909995537,1.1421230060000198,1.1609969270002694,1.1388470159999997,1.1373325520003164,1.1382925729999442,1.285105561000364,1.4259901570003422,1.1108936850005193,1.1609899049999512,1.1664202669999213,1.152823389000332,1.2338291140004003,1.04806208699938,1.163742871916715
2000,900,lasso_numba,30.035350611000013,33.55217516599987,30.56691581799987,30.662151429999994,32.58684221600015,30.044304528999874,34.419786836000185,32.418033985999955,35.080037249999805,32.605041743999664,30.445699100000184,31.617006162000052,33.86818789300014,32.309449050999774,32.7638135090001,33.575953940999625,30.900627819999954,30.513140856000064,32.21560885600047,34.81654668800002,32.07486349800001,36.182590945999436,33.09953464099999,32.427184686000146,31.845025554999665,32.52460509070829
2000,900,sk_learn_lasso,1.3880393419999564,1.359898530999999,1.4581347160001314,1.3900952820001748,1.4031619200000023,1.3380595150001682,1.4264759659999982,1.3109970129999056,1.344510019000154,1.3276295450000362,1.4333508459999393,1.6647582230002627,1.5206337710001208,1.409068570999807,1.3436040359997605,1.3602558799998405,1.3287471179996828,1.4892983310001,1.3901073159995576,1.389831045000392,1.3580536029994619,1.4620074529993872,1.3793797130001622,1.3262225059997945,1.4322314430000915,1.4019380150832887
2000,1000,lasso_numba,45.49824373399997,45.460978638999904,45.48647551499994,45.400166894999984,46.94595829800005,39.70665400600001,46.01902802699988,45.06484576599996,44.48157107399993,49.097624579999774,44.30773338600011,44.457372148000104,43.57472027499989,40.55556074500009,47.02924347599992,45.07463852700039,43.486655808999785,46.208946310999636,47.475664967999364,46.08599360500011,42.079202371000065,45.966235994999806,46.24142116500025,41.65531276999991,45.768202072999884,44.901258600999945
2000,1000,sk_learn_lasso,1.6024894319998566,1.5699453020001783,1.3337829150000289,1.7131241049999062,1.6732033799999044,1.620142606999707,1.6217415180003627,1.6851886760000525,1.6905433199999607,1.9038105680001536,1.645133277000241,1.651783682000314,1.6276809930000127,1.6153791690003345,1.6676601880003545,1.7018751370001155,1.6442856099997698,1.6898998349997782,1.5878996090004875,1.5956517660006284,1.5833118950004064,1.6214158329994461,1.6326533350002137,1.650179289999869,1.6239255030004642,1.639592396375112
